Ticker,Date,Alpha,Unemployment,ConsumerSentiment,Market,Size,ValueGrowth,AlphaStd,UnemploymentStd,ConsumerSentimentStd,MarketStd,SizeStd,ValueGrowthStd,TotalRisk,DiversifiableRisk,NonDiversifiableRisk
CTCT,2014-09-30,-0.009,0.034,-0.167,1.376,0.902,-0.21,0.11,1.312,0.291,0.454,0.804,0.868,44.501,22.893,38.161
MCF,2014-09-30,-0.095,1.0,-0.3,0.694,0.834,0.551,0.064,0.761,0.169,0.263,0.466,0.503,27.341,16.097,22.1
CLR,2014-09-30,-0.004,0.141,0.093,1.129,1.305,0.098,0.072,0.858,0.19,0.297,0.525,0.567,33.519,22.491,24.853
CVG,2014-09-30,-0.075,0.93,-0.041,0.825,0.233,0.893,0.059,0.702,0.156,0.243,0.43,0.464,25.25,14.885,20.396
CNW,2014-09-30,0.055,-0.731,0.062,0.966,2.043,0.582,0.075,0.899,0.2,0.311,0.551,0.595,36.912,26.181,26.02
COO,2014-09-30,-0.041,0.829,0.183,0.219,-0.095,0.315,0.068,0.806,0.179,0.279,0.494,0.533,24.198,5.721,23.512
CPA,2014-09-30,-0.113,1.452,-0.055,1.041,-0.295,0.723,0.072,0.862,0.191,0.298,0.528,0.57,29.531,15.618,25.063
CORT,2014-09-30,-0.076,1.041,0.446,1.105,0.989,0.009,0.176,2.099,0.466,0.726,1.286,1.389,65.107,22.272,61.179
CORE,2014-09-30,0.103,-1.077,-0.027,0.692,0.713,-0.537,0.059,0.7,0.155,0.242,0.429,0.463,24.351,13.364,20.355
CLGX,2014-09-30,0.037,-0.767,-0.207,1.738,0.405,1.472,0.12,1.43,0.318,0.495,0.876,0.946,51.078,29.703,41.554
COCO,2014-09-30,-0.466,4.519,0.667,2.595,-0.031,1.549,0.177,2.107,0.468,0.729,1.291,1.394,75.071,43.452,61.217
CSOD,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNDO,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CEB,2014-09-30,-0.062,0.831,0.13,0.796,1.355,0.046,0.067,0.801,0.178,0.277,0.49,0.53,30.095,19.136,23.227
JKHY,2014-09-30,-0.009,0.198,-0.058,0.632,0.314,0.045,0.029,0.343,0.076,0.119,0.21,0.227,14.219,10.174,9.933
CSGP,2014-09-30,0.002,0.117,-0.134,0.937,1.019,-0.219,0.061,0.729,0.162,0.252,0.447,0.482,27.659,17.826,21.149
CRAY,2014-09-30,0.071,-0.735,-0.023,1.169,0.921,-0.388,0.123,1.471,0.327,0.509,0.901,0.973,47.37,20.245,42.826
CRRC,2014-09-30,-0.026,0.196,0.011,1.235,1.613,0.588,0.087,1.035,0.23,0.358,0.634,0.685,40.019,26.476,30.01
CRAI,2014-09-30,0.085,-1.121,0.115,0.645,1.094,-0.08,0.082,0.972,0.216,0.336,0.596,0.643,32.335,15.648,28.297
BREW,2014-09-30,0.072,-0.487,0.047,-0.239,1.24,-1.506,0.128,1.528,0.339,0.528,0.936,1.011,46.224,12.361,44.541
CACC,2014-09-30,-0.07,1.108,0.274,0.299,1.054,-0.466,0.09,1.07,0.238,0.37,0.655,0.708,33.817,13.121,31.168
CBRL,2014-09-30,-0.031,0.518,0.056,0.738,0.143,0.365,0.049,0.585,0.13,0.202,0.359,0.387,20.596,11.612,17.01
CCRN,2014-09-30,0.17,-2.155,0.547,0.78,2.003,-0.281,0.094,1.116,0.248,0.386,0.684,0.738,41.776,26.38,32.393
CCK,2014-09-30,-0.042,0.472,0.12,0.938,-0.322,0.045,0.048,0.57,0.127,0.197,0.349,0.377,20.485,12.069,16.552
CRWN,2014-09-30,-0.014,0.199,-0.097,1.087,-0.309,0.117,0.09,1.074,0.239,0.372,0.658,0.711,34.362,14.215,31.284
CSGS,2014-09-30,-0.013,0.139,0.087,0.882,0.052,0.023,0.064,0.764,0.17,0.264,0.468,0.506,25.493,12.452,22.245
CMLS,2014-09-30,-0.229,2.805,0.007,1.658,1.641,1.803,0.113,1.341,0.298,0.464,0.821,0.887,53.411,36.679,38.824
CUNB,2014-09-30,0.031,-0.35,-0.001,0.463,0.017,0.569,0.053,0.63,0.14,0.218,0.386,0.417,20.169,8.38,18.346
CUB,2014-09-30,-0.025,0.23,-0.082,0.721,1.015,-0.291,0.05,0.595,0.132,0.206,0.364,0.393,22.891,15.059,17.24
CRIS,2014-09-30,-0.361,4.197,-0.238,1.756,0.774,1.83,0.146,1.737,0.386,0.601,1.064,1.149,61.772,35.64,50.454
CBST,2014-09-30,0.007,0.082,0.241,0.593,0.865,-0.724,0.081,0.962,0.214,0.333,0.589,0.636,31.083,13.497,28.0
CFI,2014-09-30,-0.072,1.153,0.294,0.098,1.238,0.861,0.097,1.161,0.258,0.402,0.711,0.768,36.92,14.805,33.821
CUBI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CW,2014-09-30,0.075,-0.925,0.18,0.978,0.878,0.074,0.046,0.553,0.123,0.191,0.339,0.366,24.631,18.767,15.952
CVBF,2014-09-30,-0.027,0.339,-0.163,1.059,1.416,-0.08,0.059,0.706,0.157,0.244,0.432,0.467,29.985,21.977,20.399
CYNO,2014-09-30,-0.076,0.895,0.26,1.2,0.497,0.624,0.089,1.064,0.236,0.368,0.652,0.704,37.261,20.796,30.918
CVI,2014-09-30,-0.012,0.409,0.186,1.051,0.796,0.911,0.131,1.566,0.348,0.542,0.959,1.036,50.123,20.792,45.607
CUTR,2014-09-30,-0.043,0.406,0.279,1.232,-0.507,0.405,0.092,1.098,0.244,0.38,0.672,0.726,36.121,16.855,31.947
CYTX,2014-09-30,-0.329,3.585,-0.288,2.047,0.458,-0.251,0.201,2.396,0.532,0.829,1.468,1.585,77.139,32.91,69.767
DJCO,2014-09-30,0.08,-0.801,0.205,0.479,1.044,0.347,0.07,0.831,0.184,0.287,0.509,0.55,28.126,14.389,24.167
CY,2014-09-30,-0.147,1.589,0.383,1.487,0.682,0.501,0.078,0.935,0.208,0.323,0.573,0.618,37.583,26.074,27.067
CYTK,2014-09-30,1.145,-11.937,-0.784,-3.767,9.622,-0.67,1.1,13.105,2.91,4.533,8.028,8.668,389.293,73.926,382.209
CYT,2014-09-30,-0.073,0.881,0.012,1.576,0.112,0.136,0.059,0.704,0.156,0.243,0.431,0.465,30.217,22.361,20.324
DAN,2014-09-30,-0.157,1.892,0.281,1.722,1.841,0.449,0.083,0.99,0.22,0.342,0.606,0.655,45.236,35.113,28.52
DAR,2014-09-30,-0.117,1.391,-0.071,1.474,0.811,-0.505,0.059,0.698,0.155,0.241,0.428,0.462,31.305,23.978,20.125
DF,2014-09-30,-0.103,1.007,0.248,1.118,-0.933,0.746,0.132,1.573,0.349,0.544,0.963,1.04,48.42,15.604,45.837
TRAK,2014-09-30,0.062,-0.727,0.261,1.016,1.872,-1.571,0.083,0.987,0.219,0.341,0.605,0.653,38.001,25.008,28.612
DWSN,2014-09-30,-0.186,2.123,0.179,0.973,0.912,2.251,0.115,1.372,0.305,0.475,0.841,0.908,47.897,26.521,39.884
DECK,2014-09-30,-0.009,0.339,-0.093,0.59,1.91,-1.495,0.121,1.444,0.321,0.5,0.885,0.955,46.851,20.643,42.058
DFRG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGAS,2014-09-30,-0.024,0.339,-0.135,0.487,0.364,-0.291,0.048,0.569,0.126,0.197,0.349,0.376,18.675,8.63,16.561
DEL,2014-09-30,-0.037,0.49,-0.195,0.357,1.529,0.607,0.061,0.726,0.161,0.251,0.445,0.48,26.517,16.103,21.068
DLX,2014-09-30,0.011,0.038,-0.036,0.829,1.424,1.073,0.067,0.802,0.178,0.278,0.492,0.531,31.744,21.618,23.245
DMD,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DWRE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DNDN,2014-09-30,-0.213,1.949,0.108,1.828,2.834,0.422,0.17,2.02,0.448,0.699,1.237,1.336,72.225,42.112,58.677
DENN,2014-09-30,-0.04,0.549,0.05,1.038,0.58,0.125,0.08,0.951,0.211,0.329,0.583,0.629,32.571,17.202,27.657
DEST,2014-09-30,-0.202,2.449,0.069,1.106,1.59,0.169,0.089,1.058,0.235,0.366,0.648,0.7,40.317,26.14,30.694
DSCI,2014-09-30,-0.105,1.275,0.364,0.889,0.492,0.467,0.131,1.559,0.346,0.539,0.955,1.031,48.687,17.543,45.416
DXLG,2014-09-30,-0.055,0.698,-0.548,0.655,1.486,0.956,0.09,1.075,0.239,0.372,0.658,0.711,37.918,21.504,31.23
DXM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DXCM,2014-09-30,0.147,-1.39,0.268,-0.083,2.004,-0.239,0.105,1.247,0.277,0.431,0.764,0.825,39.849,16.405,36.316
DMND,2014-09-30,0.004,0.1,0.065,-0.263,1.286,0.537,0.132,1.578,0.35,0.546,0.967,1.044,47.041,9.708,46.028
DLLR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DHIL,2014-09-30,-0.065,0.866,-0.106,1.36,0.763,0.302,0.073,0.868,0.193,0.3,0.532,0.574,33.967,22.823,25.157
FANG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DHX,2014-09-30,-0.098,1.106,0.149,1.268,2.474,0.594,0.098,1.166,0.259,0.403,0.714,0.771,47.235,33.062,33.735
DKS,2014-09-30,-0.104,1.27,0.21,0.847,1.44,-0.236,0.052,0.621,0.138,0.215,0.381,0.411,27.393,20.712,17.927
DDS,2014-09-30,-0.203,2.698,0.338,1.643,-0.634,1.036,0.093,1.111,0.247,0.384,0.68,0.735,40.802,25.01,32.238
DBD,2014-09-30,0.018,-0.282,0.112,0.753,1.356,-0.048,0.063,0.748,0.166,0.259,0.458,0.495,28.255,18.084,21.71
DMRC,2014-09-30,0.014,0.001,-0.417,-0.063,1.862,-0.5,0.139,1.661,0.369,0.575,1.018,1.099,50.769,15.267,48.42
DRIV,2014-09-30,0.0,-0.305,0.034,0.959,1.13,-0.027,0.096,1.139,0.253,0.394,0.698,0.754,38.211,19.003,33.15
DGI,2014-09-30,-0.037,0.529,0.275,0.281,-0.432,1.363,0.107,1.271,0.282,0.44,0.778,0.841,38.679,11.121,37.046
DCOM,2014-09-30,-0.058,0.641,0.151,0.943,0.35,0.019,0.041,0.493,0.11,0.171,0.302,0.326,20.638,14.92,14.259
DIOD,2014-09-30,-0.072,0.737,0.034,1.521,1.379,0.391,0.08,0.956,0.212,0.331,0.586,0.632,39.672,28.445,27.653
BAGR,2014-09-30,-0.05,1.555,-1.95,-1.07,-0.705,0.666,0.467,5.56,1.234,1.923,3.406,3.678,167.181,40.824,162.12
DPZ,2014-09-30,-0.08,1.364,-0.071,0.733,0.286,0.889,0.08,0.958,0.213,0.331,0.587,0.634,31.423,14.471,27.892
DLB,2014-09-30,-0.006,0.007,0.231,0.572,1.005,-0.335,0.073,0.866,0.192,0.3,0.53,0.573,28.842,14.032,25.199
DCI,2014-09-30,-0.09,1.112,-0.126,1.081,0.114,-0.533,0.047,0.565,0.125,0.195,0.346,0.374,22.576,15.557,16.359
UFS,2014-09-30,-0.216,2.557,-0.257,1.809,-0.441,-0.519,0.084,1.0,0.222,0.346,0.613,0.662,38.267,24.956,29.011
RRD,2014-09-30,-0.003,-0.159,0.093,1.628,-0.472,0.32,0.081,0.959,0.213,0.332,0.588,0.635,35.245,21.602,27.848
DGICA,2014-09-30,0.035,-0.446,0.137,0.323,0.708,-0.52,0.054,0.649,0.144,0.225,0.398,0.429,20.954,9.032,18.907
DRL,2014-09-30,-0.086,0.47,0.472,2.261,1.219,0.346,0.188,2.243,0.498,0.776,1.374,1.483,75.706,38.405,65.241
DORM,2014-09-30,-0.117,1.698,-0.096,0.646,1.844,0.119,0.078,0.934,0.207,0.323,0.572,0.618,34.692,21.662,27.098
PLOW,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DRC,2014-09-30,0.026,-0.22,0.056,0.742,1.043,0.596,0.062,0.738,0.164,0.255,0.452,0.488,27.381,17.076,21.403
DW,2014-09-30,-0.048,0.627,0.141,0.98,0.622,1.376,0.061,0.724,0.161,0.251,0.444,0.479,29.334,20.523,20.96
DSPG,2014-09-30,0.014,-0.279,0.204,1.035,0.215,0.554,0.078,0.934,0.207,0.323,0.572,0.618,32.055,17.002,27.174
DRQ,2014-09-30,-0.086,0.981,-0.31,1.326,0.289,-0.32,0.06,0.711,0.158,0.246,0.435,0.47,28.747,20.075,20.576
DST,2014-09-30,0.006,-0.057,-0.145,0.896,0.202,0.188,0.048,0.575,0.128,0.199,0.352,0.381,21.581,13.683,16.689
DNKN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DCO,2014-09-30,0.068,-0.825,-0.495,1.122,0.67,-0.103,0.116,1.381,0.307,0.478,0.846,0.913,45.095,20.435,40.199
DTSI,2014-09-30,-0.009,-0.052,0.285,1.133,1.114,-0.349,0.093,1.103,0.245,0.381,0.675,0.729,38.624,21.558,32.048
DYAX,2014-09-30,0.336,-3.884,-0.146,0.792,1.711,-1.118,0.135,1.611,0.358,0.557,0.987,1.066,53.129,24.955,46.903
DVAX,2014-09-30,-0.181,1.977,0.373,2.208,0.865,0.889,0.156,1.853,0.412,0.641,1.135,1.226,65.409,37.111,53.862
DYN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BOOM,2014-09-30,-0.02,0.109,-0.028,1.147,1.555,-0.103,0.096,1.149,0.255,0.398,0.704,0.76,41.003,23.8,33.389
EXP,2014-09-30,0.071,-0.747,0.284,1.164,0.979,1.439,0.062,0.739,0.164,0.256,0.453,0.489,33.406,25.723,21.314
EGBN,2014-09-30,0.017,0.027,0.163,0.356,1.073,0.846,0.069,0.826,0.183,0.286,0.506,0.546,27.855,14.105,24.02
ELNK,2014-09-30,-0.109,1.074,0.019,0.803,0.084,-0.109,0.061,0.723,0.16,0.25,0.443,0.478,24.117,11.806,21.029
EV,2014-09-30,-0.042,0.373,-0.029,1.533,0.059,0.094,0.042,0.502,0.111,0.174,0.308,0.332,25.788,21.402,14.386
EBIX,2014-09-30,-0.083,0.753,0.3,1.965,-1.17,-0.516,0.121,1.437,0.319,0.497,0.88,0.95,48.01,23.603,41.807
EDMC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EGAN,2014-09-30,-0.269,3.527,-0.724,2.638,0.927,-2.29,0.207,2.465,0.547,0.853,1.51,1.63,84.185,44.139,71.685
EHTH,2014-09-30,0.072,-0.719,-0.038,0.308,2.357,-0.532,0.13,1.553,0.345,0.537,0.952,1.027,49.498,20.08,45.242
BAGL,2014-09-30,0.095,-0.935,-0.177,0.128,1.617,0.32,0.094,1.125,0.25,0.389,0.689,0.744,35.6,13.913,32.769
EE,2014-09-30,-0.06,0.87,-0.286,0.351,-0.069,0.324,0.042,0.5,0.111,0.173,0.306,0.331,16.662,8.112,14.554
ELRC,2014-09-30,-0.084,1.005,-0.186,0.831,1.688,0.216,0.059,0.706,0.157,0.244,0.433,0.467,29.924,21.888,20.406
ESIO,2014-09-30,-0.067,0.743,0.086,0.17,2.197,0.477,0.086,1.03,0.229,0.356,0.631,0.681,35.718,19.48,29.939
EFII,2014-09-30,0.051,-0.527,0.071,1.297,0.678,-0.689,0.063,0.746,0.166,0.258,0.457,0.494,29.768,20.472,21.611
ELLI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EMCI,2014-09-30,-0.004,0.124,-0.103,0.341,0.489,1.362,0.052,0.619,0.137,0.214,0.379,0.409,21.798,12.325,17.979
EME,2014-09-30,-0.023,0.222,0.278,0.955,1.219,0.701,0.046,0.548,0.122,0.19,0.336,0.363,26.926,21.847,15.739
EOX,2014-09-30,-0.318,4.137,-0.404,-0.033,3.941,3.254,0.246,2.933,0.651,1.014,1.797,1.94,95.268,42.257,85.383
EBS,2014-09-30,0.027,-0.35,-0.211,0.632,1.07,0.48,0.085,1.012,0.225,0.35,0.62,0.669,33.368,15.681,29.453
EDE,2014-09-30,-0.004,0.132,-0.215,0.231,0.332,0.316,0.034,0.406,0.09,0.14,0.249,0.268,13.563,6.673,11.808
ENTA,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
END,2014-09-30,-0.518,5.737,0.478,1.072,1.412,0.729,0.183,2.186,0.485,0.756,1.339,1.446,72.339,34.443,63.613
ECPG,2014-09-30,-0.083,1.145,0.131,1.011,0.783,0.764,0.102,1.22,0.271,0.422,0.748,0.807,40.724,19.942,35.507
ENDP,2014-09-30,0.063,-0.724,0.171,1.312,0.309,-2.239,0.09,1.071,0.238,0.371,0.656,0.708,37.665,21.205,31.128
WIRE,2014-09-30,-0.055,0.589,-0.014,1.347,0.733,0.208,0.066,0.784,0.174,0.271,0.481,0.519,31.747,22.19,22.703
ENH,2014-09-30,-0.002,0.054,0.138,0.579,0.165,0.389,0.042,0.502,0.112,0.174,0.308,0.332,17.674,9.958,14.601
ELGX,2014-09-30,-0.078,1.045,0.047,0.397,2.137,-0.171,0.101,1.199,0.266,0.415,0.735,0.793,40.43,20.434,34.886
ENOC,2014-09-30,0.146,-1.807,-0.095,0.16,0.949,0.902,0.143,1.705,0.379,0.59,1.045,1.128,51.414,13.068,49.725
EXXI,2014-09-30,-0.415,5.017,0.314,1.198,-0.086,0.003,0.118,1.406,0.312,0.486,0.861,0.93,48.211,25.568,40.873
EGN,2014-09-30,-0.008,0.052,-0.042,1.148,0.358,-0.251,0.068,0.81,0.18,0.28,0.496,0.536,29.006,16.966,23.527
ENPH,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EGL,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NPO,2014-09-30,-0.04,0.562,0.137,0.847,1.243,-0.196,0.067,0.794,0.176,0.275,0.487,0.525,29.598,18.565,23.051
ENSG,2014-09-30,-0.097,1.331,0.231,0.456,0.215,0.952,0.08,0.949,0.211,0.328,0.582,0.628,30.254,12.272,27.653
ESGR,2014-09-30,-0.044,0.621,-0.357,0.69,0.017,0.088,0.057,0.68,0.151,0.235,0.417,0.45,23.044,11.804,19.792
EBTC,2014-09-30,-0.031,0.346,0.207,0.962,0.584,0.443,0.059,0.699,0.155,0.242,0.428,0.463,26.691,17.354,20.279
ENTG,2014-09-30,-0.098,1.127,0.016,1.911,2.332,0.673,0.074,0.887,0.197,0.307,0.543,0.587,47.114,39.706,25.361
ETM,2014-09-30,-0.203,2.363,0.344,1.887,1.614,1.21,0.123,1.468,0.326,0.508,0.899,0.971,57.06,38.029,42.54
EVC,2014-09-30,-0.01,0.206,0.012,1.575,3.058,-0.21,0.148,1.769,0.393,0.612,1.084,1.17,64.309,38.69,51.369
EFSC,2014-09-30,-0.076,0.981,-0.116,0.803,0.13,0.875,0.082,0.973,0.216,0.337,0.596,0.644,31.727,14.266,28.338
ENV,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENTR,2014-09-30,-0.322,3.671,0.208,1.974,0.721,-0.673,0.118,1.401,0.311,0.485,0.858,0.927,52.289,32.896,40.645
EPAM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EPZM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EPIQ,2014-09-30,0.103,-1.269,-0.106,0.488,0.997,-0.437,0.072,0.853,0.189,0.295,0.523,0.564,27.989,12.908,24.835
EPL,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PLUS,2014-09-30,-0.045,0.71,0.171,0.785,0.304,0.157,0.061,0.728,0.162,0.252,0.446,0.482,24.853,13.016,21.172
EQU,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERA,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EQIX,2014-09-30,0.006,-0.035,-0.095,1.036,-0.042,-0.275,0.065,0.78,0.173,0.27,0.478,0.516,26.586,13.884,22.672
ERIE,2014-09-30,-0.08,1.091,-0.063,0.497,0.105,0.032,0.041,0.484,0.107,0.167,0.296,0.32,16.404,8.438,14.068
EAC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESBF,2014-09-30,-0.074,0.781,-0.35,1.036,1.04,0.547,0.061,0.724,0.161,0.25,0.443,0.479,29.849,21.276,20.935
EXEL,2014-09-30,-0.233,2.44,0.34,2.043,0.64,-1.264,0.171,2.037,0.452,0.705,1.248,1.348,67.284,31.808,59.291
ESSA,2014-09-30,0.025,-0.339,-0.213,0.262,0.554,0.396,0.038,0.455,0.101,0.157,0.279,0.301,15.639,8.346,13.226
ESE,2014-09-30,0.002,-0.194,-0.015,1.062,0.419,-0.288,0.061,0.727,0.162,0.252,0.446,0.481,26.558,16.1,21.122
ETH,2014-09-30,-0.15,1.707,0.598,1.638,1.011,1.882,0.095,1.134,0.252,0.392,0.695,0.75,47.781,34.752,32.792
EVR,2014-09-30,-0.022,0.232,0.189,1.103,0.813,0.569,0.072,0.862,0.191,0.298,0.528,0.57,32.379,20.583,24.995
EVER,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EEFT,2014-09-30,0.089,-1.12,-0.341,1.47,-0.631,-0.184,0.077,0.921,0.204,0.319,0.564,0.609,33.54,20.251,26.736
EVRY,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EVTC,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RE,2014-09-30,0.042,-0.442,-0.048,0.557,-0.191,-0.176,0.035,0.417,0.093,0.144,0.256,0.276,14.19,7.343,12.142
EPM,2014-09-30,-0.205,2.614,0.191,0.819,0.265,0.709,0.072,0.856,0.19,0.296,0.525,0.566,30.406,17.478,24.88
EXAR,2014-09-30,-0.024,0.252,0.138,0.616,0.945,0.425,0.068,0.809,0.18,0.28,0.495,0.535,27.784,14.803,23.512
EXAC,2014-09-30,-0.017,0.142,0.303,0.908,0.845,0.273,0.059,0.707,0.157,0.245,0.433,0.468,27.45,18.259,20.497
EXAM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXLS,2014-09-30,-0.115,1.361,-0.111,1.107,0.026,-0.439,0.079,0.945,0.21,0.327,0.579,0.625,31.712,15.788,27.503
XCO,2014-09-30,-0.127,1.172,0.352,0.613,1.558,1.35,0.097,1.159,0.257,0.401,0.71,0.767,40.798,23.024,33.681
XLS,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XONE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FWM,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXPR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EXPO,2014-09-30,0.002,0.119,-0.107,0.33,1.116,-0.108,0.053,0.631,0.14,0.218,0.387,0.418,21.623,11.425,18.358
EXH,2014-09-30,0.103,-1.256,0.084,1.397,0.302,1.07,0.109,1.298,0.288,0.449,0.795,0.858,44.796,24.14,37.734
FN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EZPW,2014-09-30,-0.217,2.434,-0.018,1.061,0.603,-0.45,0.082,0.977,0.217,0.338,0.598,0.646,34.448,19.518,28.385
LION,2014-09-30,-0.125,2.022,0.058,-0.334,1.949,2.128,0.13,1.549,0.344,0.536,0.949,1.025,49.945,21.419,45.119
FDS,2014-09-30,-0.043,0.51,0.076,0.984,-0.361,-0.27,0.05,0.592,0.131,0.205,0.362,0.391,21.035,12.126,17.187
FICO,2014-09-30,-0.025,0.386,0.151,0.844,0.57,0.104,0.078,0.925,0.205,0.32,0.567,0.612,30.734,14.817,26.927
FCS,2014-09-30,-0.048,0.448,0.032,1.657,1.993,-0.541,0.081,0.963,0.214,0.333,0.59,0.637,42.801,32.553,27.788
FFKT,2014-09-30,0.174,-2.035,0.479,0.487,0.358,2.942,0.113,1.342,0.298,0.464,0.822,0.888,47.264,26.701,38.999
FRP,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FARO,2014-09-30,-0.125,1.47,0.074,2.054,0.771,-0.415,0.096,1.141,0.253,0.395,0.699,0.755,45.602,31.426,33.045
FARM,2014-09-30,0.224,-2.791,0.104,1.364,1.576,0.006,0.106,1.26,0.28,0.436,0.772,0.834,46.862,29.304,36.569
FFG,2014-09-30,-0.058,0.758,-0.012,0.97,0.596,0.609,0.055,0.653,0.145,0.226,0.4,0.432,25.763,17.487,18.919
FBRC,2014-09-30,0.126,-1.54,0.179,0.484,-0.183,0.62,0.072,0.855,0.19,0.296,0.524,0.565,27.434,11.532,24.892
FDML,2014-09-30,-0.071,0.703,-0.524,2.017,1.403,0.206,0.122,1.453,0.323,0.503,0.89,0.961,55.148,35.563,42.149
AGM,2014-09-30,-0.18,2.617,-0.216,0.094,2.54,3.539,0.134,1.6,0.355,0.553,0.98,1.058,57.187,33.332,46.468
FII,2014-09-30,0.011,-0.217,0.383,1.192,-0.036,0.437,0.062,0.737,0.164,0.255,0.452,0.488,28.443,18.76,21.379
FEIC,2014-09-30,-0.03,0.402,0.277,1.235,1.074,-0.777,0.067,0.804,0.179,0.278,0.493,0.532,32.29,22.379,23.277
FSS,2014-09-30,0.072,-0.782,-0.263,0.704,1.214,1.639,0.087,1.032,0.229,0.357,0.632,0.683,36.868,21.465,29.976
FOE,2014-09-30,0.139,-1.647,-0.992,1.445,3.235,1.063,0.125,1.487,0.33,0.515,0.911,0.984,60.896,43.081,43.039
